cluster	ref	rank	genes	scores	logfoldchanges	pvals	pvals_adj
8	rest	29	ENSG00000136156	5.7744303	2.221352	7.72138085698502e-09	4.76021490655694e-06
8	rest	31	ENSG00000117450	5.7446637	1.1714727	9.2103864344182e-09	5.46901582370984e-06
8	rest	32	ENSG00000184302	5.7215657	2.7984343	1.05546666686279e-08	6.08290274622837e-06
8	rest	33	ENSG00000138061	5.686594	2.998976	1.29598022565319e-08	7.25563786333548e-06
8	rest	34	ENSG00000167552	5.6433263	1.4049863	1.6679561149747e-08	9.07877779803592e-06
8	rest	36	ENSG00000126457	5.5247474	2.3783283	3.29960092655243e-08	1.70146526725776e-05
8	rest	37	ENSG00000110955	5.4754615	1.8982996	4.36373180686001e-08	2.19249550654928e-05
8	rest	38	ENSG00000250722	5.4461827	2.648861	5.14623196481364e-08	2.52101038376308e-05
8	rest	39	ENSG00000180817	5.4217834	1.7138675	5.90073039952118e-08	2.82011737021018e-05
8	rest	40	ENSG00000116039	5.4115357	3.1656501	6.24864378275626e-08	2.8760879528492e-05
8	rest	42	ENSG00000196502	5.3882756	3.098743	7.11369129102793e-08	3.09761735217094e-05
8	rest	45	ENSG00000166165	5.347773	2.641869	8.90429211722557e-08	3.63499175077156e-05
8	rest	47	ENSG00000118705	5.245785	2.6300728	1.55617938754005e-07	5.97908531349947e-05
8	rest	49	ENSG00000080824	5.1094766	1.0750365	3.23052958754747e-07	0.000115094958669078
8	rest	50	ENSG00000178035	5.0554733	1.5185046	4.29324905303814e-07	0.000150225384275504
8	rest	51	ENSG00000115866	4.9907346	2.1898081	6.01501212685934e-07	0.000206779232676857
8	rest	53	ENSG00000119614	4.969914	2.7495186	6.69825912505313e-07	0.000222461673822739
8	rest	54	ENSG00000129116	4.952997	2.3485122	7.30789526404245e-07	0.000238663679498186
8	rest	56	ENSG00000280830	4.9370565	2.272573	7.93104118679518e-07	0.00024668055881786
8	rest	57	ENSG00000113013	4.9318514	2.477956	8.14537926769112e-07	0.000249388604297512
8	rest	58	ENSG00000114023	4.8773603	1.1163263	1.07514838065494e-06	0.000324115884906669
8	rest	59	ENSG00000000003	4.8684144	2.1985621	1.12497351967668e-06	0.000333997819970675
8	rest	60	ENSG00000105379	4.8630466	1.9143478	1.15592730345387e-06	0.000338065604644456
8	rest	61	ENSG00000168002	4.8466177	2.103957	1.25584064173116e-06	0.000361885255510619
8	rest	62	ENSG00000137563	4.8209176	2.46449	1.42899474175766e-06	0.000405813796590453
8	rest	63	ENSG00000105655	4.8002596	1.9943231	1.58460052272834e-06	0.000431340822552428
8	rest	64	ENSG00000117906	4.799121	1.5212951	1.59363478097837e-06	0.000431340822552428
8	rest	65	ENSG00000118363	4.7987957	2.0837495	1.59622507845055e-06	0.000431340822552428
8	rest	66	ENSG00000152518	4.797332	1.8978785	1.60793158592512e-06	0.000431340822552428
8	rest	67	ENSG00000145687	4.794729	2.229983	1.62894722474507e-06	0.000431340822552428
8	rest	68	ENSG00000074695	4.7482085	2.0662405	2.05226469368945e-06	0.000536188355637929
8	rest	69	ENSG00000170899	4.7373104	2.359097	2.16573510292877e-06	0.000558389201866963
8	rest	70	ENSG00000205302	4.713887	2.327206	2.43035262698263e-06	0.000618477399035386
8	rest	71	ENSG00000182551	4.702013	2.1354187	2.57609097875726e-06	0.000647160291394213
8	rest	73	ENSG00000163931	4.68656	1.0960261	2.77834991906641e-06	0.000673724228301426
8	rest	74	ENSG00000182220	4.6860723	2.3918695	2.78497894832434e-06	0.000673724228301426
8	rest	75	ENSG00000161960	4.643618	1.1838194	3.42360222242469e-06	0.000818115677419656
8	rest	76	ENSG00000244038	4.624587	1.7597502	3.75345826320467e-06	0.000886132706837296
8	rest	78	ENSG00000127884	4.587663	2.0984488	4.48235411647114e-06	0.00102129917339828
8	rest	80	ENSG00000164039	4.5756264	2.0243049	4.74797720736085e-06	0.0010572342429345
8	rest	81	ENSG00000100823	4.56668	1.42246	4.95509873708622e-06	0.0010909568511596
8	rest	82	ENSG00000133639	4.563264	1.3825797	5.03644165993176e-06	0.00109654527029292
8	rest	83	ENSG00000139644	4.558547	1.7698139	5.15087713542923e-06	0.00110913667548061
8	rest	84	ENSG00000146278	4.551878	1.7052095	5.31692151444324e-06	0.00112113629215925
8	rest	85	ENSG00000121966	4.5517154	2.7561097	5.3210347114473e-06	0.00112113629215925
8	rest	86	ENSG00000104765	4.5468354	1.5691941	5.44585692536936e-06	0.00112327964686961
8	rest	88	ENSG00000141101	4.5361	2.2318544	5.73040758495759e-06	0.00116965975653379
8	rest	91	ENSG00000105223	4.5035677	1.5000803	6.68220418898676e-06	0.00130937791083196
8	rest	92	ENSG00000007255	4.49332	2.253606	7.0121227577588e-06	0.0013604212419632
8	rest	93	ENSG00000187634	4.480958	2.5489426	7.43087212667356e-06	0.00141293862782539
8	rest	95	ENSG00000170893	4.4790063	2.2716088	7.49913841764944e-06	0.00141293862782539
8	rest	96	ENSG00000167004	4.4484262	1.6752932	8.65018253134103e-06	0.00161428882572978
8	rest	97	ENSG00000166598	4.441594	1.6901184	8.92947918770583e-06	0.00165069004418015
8	rest	98	ENSG00000100814	4.4378533	1.8231899	9.08605775093285e-06	0.00166393739840682
8	rest	99	ENSG00000184117	4.385314	1.8655292	1.1581861245862e-05	0.00206315064647878
9	rest	0	ENSG00000103942	8.037345	3.369102	9.18058119543419e-16	1.79893488524533e-11
9	rest	1	ENSG00000104327	7.9044886	4.96183	2.69036388476338e-15	2.63588401609692e-11
9	rest	2	ENSG00000145247	7.5848117	2.27501	3.32969837503712e-14	2.17484798862841e-10
9	rest	3	ENSG00000136750	6.8294964	3.965518	8.52133035808121e-12	3.62578326214307e-08
9	rest	4	ENSG00000142669	6.8176866	1.4381281	9.25180725221504e-12	3.62578326214307e-08
9	rest	5	ENSG00000133169	6.7355123	2.9942997	1.63353242451668e-11	5.33484464306739e-08
9	rest	6	ENSG00000137309	6.599211	1.4055789	4.13351276010622e-11	1.15708832191831e-07
9	rest	7	ENSG00000188643	6.4299417	3.1390495	1.27652879272042e-10	3.12669771166958e-07
9	rest	8	ENSG00000148926	6.330545	3.5756	2.44296532153453e-10	5.31887838616325e-07
9	rest	9	ENSG00000069482	6.0927153	4.0162673	1.11011568556595e-09	2.17527168586648e-06
9	rest	11	ENSG00000153944	6.0082445	2.0508184	1.87543041927787e-09	3.06242158881249e-06
9	rest	12	ENSG00000105974	5.8581653	3.5911686	4.68008527381193e-09	6.57637000714146e-06
9	rest	13	ENSG00000041982	5.857509	3.8165174	4.69860577187958e-09	6.57637000714146e-06
9	rest	14	ENSG00000135245	5.7645097	2.3653557	8.18956612263208e-09	1.02223349198619e-05
9	rest	15	ENSG00000149591	5.757457	2.853253	8.5390705056333e-09	1.02223349198619e-05
9	rest	16	ENSG00000206579	5.75106	2.9511566	8.86857329102591e-09	1.02223349198619e-05
9	rest	17	ENSG00000062716	5.714319	3.0110252	1.10144110171773e-08	1.19904102156439e-05
9	rest	18	ENSG00000106070	5.6537957	3.2834682	1.56942929087588e-08	1.61857720814278e-05
9	rest	19	ENSG00000128564	5.6160707	3.608369	1.9534872982864e-08	1.9139291804961e-05
9	rest	20	ENSG00000217801	5.601637	3.4555368	2.12336992589033e-08	1.9813063665629e-05
9	rest	21	ENSG00000047457	5.557351	3.2366908	2.73899161329772e-08	2.43957003011676e-05
9	rest	22	ENSG00000125869	5.509457	3.3915524	3.59941833561989e-08	3.06654792549877e-05
9	rest	24	ENSG00000185559	5.4623833	3.1536012	4.69784428581312e-08	3.68217035122032e-05
9	rest	25	ENSG00000185650	5.435648	1.9209781	5.45976784151668e-08	4.11477503286613e-05
9	rest	26	ENSG00000197747	5.2632623	2.9482968	1.41521617578554e-07	0.000102708003572287
9	rest	27	ENSG00000107679	5.2483363	2.2500024	1.53479029025813e-07	0.0001074079133486
9	rest	28	ENSG00000138061	5.223897	2.8150053	1.75196168795063e-07	0.000118378238880664
9	rest	29	ENSG00000163565	5.167966	2.8028507	2.36655328150118e-07	0.000154575371836719
9	rest	30	ENSG00000145423	5.143363	2.2002325	2.69863609662416e-07	0.00017057991713984
9	rest	31	ENSG00000115457	5.114167	1.8259039	3.15128128846462e-07	0.000192966740148326
9	rest	32	ENSG00000164434	5.0764422	2.9751256	3.84567241201217e-07	0.000228351366404177
9	rest	33	ENSG00000187840	5.028384	1.9245123	4.94629684959068e-07	0.000285066725787439
9	rest	34	ENSG00000170955	4.9709773	2.5271	6.66163232643856e-07	0.000362903262806398
9	rest	35	ENSG00000120306	4.9708133	2.1359684	6.66727096760926e-07	0.000362903262806398
9	rest	36	ENSG00000126005	4.9301357	2.1045055	8.21724259342458e-07	0.000435180725995013
9	rest	37	ENSG00000142538	4.905533	3.2793822	9.31740663601243e-07	0.000480459429033325
9	rest	38	ENSG00000102531	4.882898	2.2735639	1.04537985960208e-06	0.000525236367920583
9	rest	39	ENSG00000102804	4.876173	1.6866341	1.08163708009927e-06	0.000529866964613632
9	rest	40	ENSG00000139679	4.7705436	2.9630015	1.83729300478599e-06	0.00087809162021418
9	rest	41	ENSG00000109046	4.758406	1.6888607	1.95127544687143e-06	0.000910362913843946
9	rest	42	ENSG00000173214	4.71002	1.9058766	2.47692410232904e-06	0.00112872855314273
9	rest	43	ENSG00000172020	4.686729	2.4641721	2.77606012060095e-06	0.00123629313779945
9	rest	44	ENSG00000277147	4.6634383	2.1823974	3.10969653113598e-06	0.00135410007839132
9	rest	45	ENSG00000100345	4.6271896	2.403461	3.70661197154021e-06	0.00157170697414871
9	rest	46	ENSG00000075391	4.620793	2.2352214	3.82276471988718e-06	0.00157170697414871
9	rest	47	ENSG00000166780	4.6193166	2.0062425	3.85006046231886e-06	0.00157170697414871
9	rest	48	ENSG00000103145	4.5745387	2.1922734	4.77269894283593e-06	0.00190859256703816
9	rest	49	ENSG00000150687	4.5560045	2.3408432	5.21358023965955e-06	0.00203796053270854
9	rest	50	ENSG00000288213	4.552068	1.3522786	5.31211408362678e-06	0.00203796053270854
9	rest	51	ENSG00000163191	4.5482955	2.1524553	5.40821371272488e-06	0.00203796053270854
9	rest	52	ENSG00000130517	4.5394382	2.9692986	5.6404235344438e-06	0.00208536036146087
9	rest	53	ENSG00000137501	4.534518	2.7183282	5.77352192464562e-06	0.00209504003913761
9	rest	54	ENSG00000132688	4.521724	2.518303	6.13379369599705e-06	0.00216489685541016
9	rest	55	ENSG00000131981	4.5161476	2.4407732	6.29748000808262e-06	0.00216489685541016
9	rest	56	ENSG00000176473	4.510079	2.6587558	6.48035621000644e-06	0.00218935482646683
9	rest	57	ENSG00000134438	4.4864597	2.7103562	7.24163836846952e-06	0.00240508311576543
9	rest	58	ENSG00000113361	4.4521794	2.1669784	8.50030873920338e-06	0.00277605916241151
9	rest	59	ENSG00000168461	4.377222	2.3027897	1.20201558061998e-05	0.00386122873807352
9	rest	60	ENSG00000119688	4.3403172	1.795178	1.42277137551652e-05	0.00449664598439456
9	rest	61	ENSG00000136717	4.336381	2.0333638	1.44847934459565e-05	0.00450523059640503
9	rest	62	ENSG00000206394	4.3111215	1.2116469	1.62428561391352e-05	0.00491628316596266
9	rest	63	ENSG00000091592	4.3088255	1.7847886	1.64123950736051e-05	0.00491628316596266
9	rest	64	ENSG00000204711	4.306857	2.4671257	1.65590553178635e-05	0.00491628316596266
9	rest	66	ENSG00000226248	4.2464976	1.1889198	2.17138297502555e-05	0.00616641295588777
9	rest	67	ENSG00000131435	4.2415767	1.9349848	2.21954933993721e-05	0.00621315275943853
9	rest	68	ENSG00000108821	4.2317357	2.4225008	2.31894983430468e-05	0.00639997493002821
9	rest	69	ENSG00000106976	4.220582	2.0796866	2.4367226759539e-05	0.00663160844934955
9	rest	70	ENSG00000059804	4.2153335	2.169793	2.49409391062672e-05	0.00669476303818227
9	rest	71	ENSG00000138380	4.173344	2.0312068	3.00161019457819e-05	0.00794818267064319
9	rest	72	ENSG00000057019	4.154318	1.8170013	3.26259557031949e-05	0.00852407469338805
9	rest	73	ENSG00000230685	4.1446404	1.1466552	3.40347213073699e-05	0.00870467063118736
9	rest	74	ENSG00000258644	4.143492	1.8740784	3.42056462669776e-05	0.00870467063118736
9	rest	76	ENSG00000015592	4.1231537	3.6384327	3.73719996304165e-05	0.00925211474554128
9	rest	77	ENSG00000092871	4.1206937	1.9441535	3.77733697189744e-05	0.00925211474554128
9	rest	78	ENSG00000273656	4.100191	1.8892496	4.12809495419341e-05	0.00998642229968146
9	rest	79	ENSG00000226651	4.080016	1.1239583	4.50325365294312e-05	0.0107611286987098
9	rest	80	ENSG00000163646	4.068535	2.3062189	4.73096797869215e-05	0.0111690744027075
9	rest	81	ENSG00000133134	4.0631223	1.5671539	4.84206651178588e-05	0.0112952730117196
9	rest	82	ENSG00000112902	4.0376987	2.3081505	5.39780554672863e-05	0.0124435293750762
9	rest	83	ENSG00000178585	4.0335984	1.869988	5.49291497137481e-05	0.0125155428911732
9	rest	84	ENSG00000181449	3.9917731	2.354508	6.5581088069871e-05	0.0147708209279209
9	rest	85	ENSG00000058668	3.983736	2.1242597	6.78401924387134e-05	0.0151060064867794
9	rest	86	ENSG00000213753	3.9630694	1.884472	7.39922194538402e-05	0.0162907588786292
9	rest	87	ENSG00000278823	3.9453552	1.712275	7.96817418690131e-05	0.017348485910259
9	rest	88	ENSG00000111348	3.9227204	2.2967527	8.75547277654978e-05	0.0188524491044718
9	rest	89	ENSG00000146425	3.9200962	1.3900366	8.85136676504925e-05	0.0188524491044718
9	rest	90	ENSG00000175482	3.9161596	1.8268155	8.99707001373454e-05	0.0188830050208919
9	rest	91	ENSG00000168899	3.8869638	1.8839508	0.00010150584197896	0.0209369155113445
9	rest	92	ENSG00000188042	3.8763025	2.09245	0.000106055796647661	0.021647534742822
9	rest	93	ENSG00000131188	3.8702338	1.8513021	0.000108731033399711	0.0219647896852302
9	rest	94	ENSG00000143429	3.8464508	1.7969338	0.000119841193971899	0.0237200827866602
9	rest	95	ENSG00000185201	3.817255	1.6124772	0.000134944635885509	0.0261805954472926
9	rest	96	ENSG00000196923	3.8015091	1.427526	0.000143817462994285	0.0274678755720117
9	rest	97	ENSG00000136770	3.7960963	1.6592962	0.000146992357623809	0.0274678755720117
9	rest	98	ENSG00000198695	3.7957683	1.5839747	0.00014718688109524	0.0274678755720117
9	rest	99	ENSG00000285437	3.7905197	1.6985034	0.000150332410139162	0.02779022242148
10	rest	0	ENSG00000083067	7.6147094	2.9714444	2.64285321910792e-14	5.17867088284197e-10
10	rest	1	ENSG00000122644	7.3016763	3.5697424	2.8420473372046e-13	1.85633058575081e-09
10	rest	5	ENSG00000184349	6.413361	2.8776803	1.42345627362714e-10	2.78926256817239e-07
10	rest	9	ENSG00000184226	6.178119	3.218156	6.48697216227139e-10	9.07944425140771e-07
10	rest	12	ENSG00000189056	5.848271	2.7514558	4.96709530583248e-09	4.86651162588938e-06
10	rest	17	ENSG00000152818	5.5374455	2.7368367	3.06915139139953e-08	2.1898977629982e-05
10	rest	22	ENSG00000236782	5.314263	2.92429	1.07089988614705e-07	5.82896757473649e-05
10	rest	23	ENSG00000226710	5.2974477	1.781654	1.17432563136677e-07	6.21916506665724e-05
10	rest	27	ENSG00000175390	5.2157497	1.0457108	1.8307510256376e-07	8.34268984822531e-05
10	rest	33	ENSG00000283060	4.980338	1.9643698	6.34733395850068e-07	0.000218203524415475
10	rest	36	ENSG00000234728	4.9405932	1.611666	7.78853087017272e-07	0.00024033966289296
10	rest	37	ENSG00000145335	4.9390645	1.637743	7.84982823431968e-07	0.00024033966289296
10	rest	38	ENSG00000086696	4.8879395	2.9181461	1.01896779808431e-06	0.000289372087006696
10	rest	44	ENSG00000282813	4.7136736	1.488191	2.43290226908293e-06	0.00058137463369122
10	rest	52	ENSG00000152518	4.5973263	1.9959581	4.27946788017232e-06	0.000882696559073438
10	rest	54	ENSG00000175745	4.5101933	1.9299275	6.47685235257572e-06	0.00122816701793783
10	rest	56	ENSG00000134986	4.4780917	1.459869	7.53131946561607e-06	0.0013922283483844
10	rest	58	ENSG00000100129	4.4495573	1.2674655	8.60475585592951e-06	0.00154688248621045
10	rest	59	ENSG00000106829	4.4301944	1.9792072	9.41482674781423e-06	0.00164717437610196
10	rest	61	ENSG00000173212	4.425608	1.7181077	9.61709148355039e-06	0.00166767174885106
10	rest	62	ENSG00000171451	4.4082837	2.120726	1.04193072209574e-05	0.00177535934777965
10	rest	63	ENSG00000262102	4.3906193	2.1081908	1.13028345379187e-05	0.00190930209284928
10	rest	67	ENSG00000149212	4.338645	1.9645165	1.43363807455912e-05	0.00227602177928184
10	rest	68	ENSG00000153982	4.3337193	1.7240821	1.46610978165854e-05	0.00229827369372792
10	rest	72	ENSG00000109046	4.297032	1.7105125	1.73100294311253e-05	0.0025892368450603
10	rest	75	ENSG00000096150	4.1732116	1.0399928	3.00336107500446e-05	0.00411544477375611
10	rest	77	ENSG00000163931	4.1334662	1.0253414	3.57332445221565e-05	0.00476321718647386
10	rest	78	ENSG00000007372	4.1280313	1.4577968	3.65882359229519e-05	0.00484423299263678
10	rest	80	ENSG00000133639	4.0799637	1.2003003	4.50427221056288e-05	0.00572010344626735
10	rest	82	ENSG00000144649	4.051259	1.5193964	5.09427503571461e-05	0.00630907545790634
10	rest	83	ENSG00000081138	4.0485415	3.2876017	5.15377887717956e-05	0.00630907545790634
10	rest	84	ENSG00000169851	4.03903	1.7993627	5.36727139364813e-05	0.0064920791949713
10	rest	86	ENSG00000197603	4.002682	1.6766258	6.26284374784495e-05	0.00726156350526757
10	rest	88	ENSG00000087299	3.9649754	1.6449207	7.34035171068811e-05	0.00812622552378155
10	rest	89	ENSG00000104529	3.9165683	1.3773825	8.98184202273751e-05	0.00967028540854624
10	rest	91	ENSG00000141504	3.8958466	1.0577711	9.78563519946539e-05	0.0101994426454002
10	rest	92	ENSG00000163864	3.893978	1.5417571	9.86135351559418e-05	0.0102239800073052
10	rest	93	ENSG00000151338	3.8764837	1.6325226	0.00010597694263529	0.0107671897026327
10	rest	96	ENSG00000115947	3.8674815	1.5200183	0.000109965135205485	0.0109937082875075
10	rest	99	ENSG00000108848	3.7045956	1.3366995	0.000211728291254858	0.0187729224757419
11	rest	0	ENSG00000084234	9.03142	3.577668	1.69459069577764e-19	3.32055046837629e-15
11	rest	1	ENSG00000136156	8.527134	3.0346448	1.50017546066568e-17	1.4697969075872e-13
11	rest	2	ENSG00000068697	8.347521	3.1767442	6.97106077174881e-17	4.55326452741393e-13
11	rest	3	ENSG00000109472	8.2096615	3.961305	2.21812906439752e-16	1.08660597542173e-12
11	rest	4	ENSG00000143870	8.031488	2.8593736	9.62975268704011e-16	3.77390007805102e-12
11	rest	5	ENSG00000007372	7.9389815	2.2244637	2.03847863055334e-15	6.65733146094878e-12
11	rest	6	ENSG00000177697	7.8335176	3.0474143	4.74407378941698e-15	1.32800179862322e-11
11	rest	7	ENSG00000102804	7.8112006	2.7197387	5.66457498200765e-15	1.3874668346555e-11
11	rest	8	ENSG00000166598	7.7246337	2.9451833	1.12175620093416e-14	2.44231252858944e-11
11	rest	9	ENSG00000102144	7.661463	2.2086895	1.83827015517323e-14	3.60209036906194e-11
11	rest	10	ENSG00000179218	7.602072	2.6047034	2.91427196710864e-14	5.19137810868126e-11
11	rest	11	ENSG00000135404	7.5604978	2.129127	4.01529481185394e-14	6.5566418198565e-11
11	rest	12	ENSG00000123131	7.504706	2.5211112	6.15665535863061e-14	9.27997398095129e-11
11	rest	13	ENSG00000166794	7.4654717	2.5993834	8.30015611703017e-14	1.06339346802562e-10
11	rest	14	ENSG00000184226	7.4638524	3.9417667	8.40288503251986e-14	1.06339346802562e-10
11	rest	15	ENSG00000117394	7.4595327	2.607212	8.68297804971162e-14	1.06339346802562e-10
11	rest	16	ENSG00000101197	7.322753	4.2499003	2.42934439955489e-13	2.79408423722332e-10
11	rest	17	ENSG00000117984	7.3153744	3.8651013	2.56665048583923e-13	2.79408423722332e-10
11	rest	18	ENSG00000182636	7.289638	3.0981028	3.10788800501945e-13	3.20521397149243e-10
11	rest	19	ENSG00000067225	7.1758947	1.3157637	7.18357010799849e-13	7.03810281331152e-10
11	rest	20	ENSG00000101198	7.167976	2.8875732	7.61145737951687e-13	7.10221463579205e-10
11	rest	21	ENSG00000227715	7.1028256	3.4262705	1.22231444748438e-12	1.04135876515028e-09
11	rest	22	ENSG00000235657	7.1028256	3.4262705	1.22231444748438e-12	1.04135876515028e-09
11	rest	23	ENSG00000172270	7.0643115	1.8244767	1.61414281350937e-12	1.31788035127983e-09
11	rest	24	ENSG00000130203	6.9901624	3.1206796	2.74568010273057e-12	2.15206406452022e-09
11	rest	25	ENSG00000075624	6.972165	1.1687818	3.12099782604392e-12	2.35215201543579e-09
11	rest	26	ENSG00000120885	6.893337	2.37021	5.44986034213379e-12	3.95518568163376e-09
11	rest	27	ENSG00000149257	6.87318	3.3521047	6.2786313298978e-12	4.39392074676241e-09
11	rest	28	ENSG00000135535	6.8276467	3.2072089	8.63188819427358e-12	5.83247755747554e-09
11	rest	29	ENSG00000164111	6.818828	2.974344	9.17862487172792e-12	5.99517181205029e-09
11	rest	30	ENSG00000137575	6.798671	2.7673419	1.0558868222884e-11	6.6623467489314e-09
11	rest	31	ENSG00000150556	6.7943516	4.9694695	1.08800763442615e-11	6.6623467489314e-09
11	rest	32	ENSG00000137463	6.7821136	3.1658235	1.18430459118089e-11	6.83393631005124e-09
11	rest	33	ENSG00000160888	6.7819333	3.66287	1.18578124287697e-11	6.83393631005124e-09
11	rest	34	ENSG00000198756	6.7637563	4.1664543	1.34459352599972e-11	7.52780289770417e-09
11	rest	35	ENSG00000144366	6.7209225	3.2412677	1.8057765833883e-11	9.8289422643038e-09
11	rest	36	ENSG00000167004	6.715703	2.8395107	1.87161344606748e-11	9.91196364207899e-09
11	rest	37	ENSG00000110955	6.692847	2.4522777	2.18870485012551e-11	1.11522875755525e-08
11	rest	39	ENSG00000152377	6.6870875	3.5741777	2.27655781077877e-11	1.11522875755525e-08
11	rest	40	ENSG00000288299	6.662971	1.399012	2.68346491221799e-11	1.28249987694906e-08
11	rest	41	ENSG00000105223	6.6545124	2.3728676	2.84240925588398e-11	1.29686511116676e-08
11	rest	42	ENSG00000131981	6.654332	3.7641528	2.845889246245e-11	1.29686511116676e-08
11	rest	43	ENSG00000030582	6.6242766	3.5759835	3.48952298823391e-11	1.55402733987371e-08
11	rest	44	ENSG00000050165	6.5458083	2.3336823	5.91743814649571e-11	2.57671556623519e-08
11	rest	45	ENSG00000079150	6.5134134	3.7794275	7.34620282087454e-11	3.12932270163123e-08
11	rest	46	ENSG00000069849	6.4964957	3.1440675	8.22124188379416e-11	3.42755818538184e-08
11	rest	47	ENSG00000144746	6.4588814	2.944687	1.05479757822233e-10	4.30599136359722e-08
11	rest	48	ENSG00000042493	6.4239664	4.035839	1.32768391354209e-10	5.30938087466473e-08
11	rest	49	ENSG00000170345	6.413168	4.0426245	1.42526163312105e-10	5.58560034020141e-08
11	rest	51	ENSG00000185787	6.3901315	1.5893757	1.65743083142273e-10	6.24564560417855e-08
11	rest	52	ENSG00000118705	6.374114	3.298399	1.84023735552704e-10	6.80366999651932e-08
11	rest	53	ENSG00000074800	6.33218	1.1569347	2.41720980627104e-10	8.77133817664463e-08
11	rest	54	ENSG00000044574	6.3231816	3.1437354	2.56232023899295e-10	9.12884819692125e-08
11	rest	55	ENSG00000122644	6.305364	3.2153547	2.87517091294051e-10	1.00605310784052e-07
11	rest	56	ENSG00000113558	6.294386	1.4099044	3.08619421985361e-10	1.06094694277248e-07
11	rest	57	ENSG00000182220	6.281428	3.4445112	3.3547779909088e-10	1.13339439192859e-07
11	rest	58	ENSG00000198363	6.26523	3.0316298	3.72275257431788e-10	1.23639553718235e-07
11	rest	59	ENSG00000197746	6.226896	2.7734814	4.75767318210547e-10	1.53357850121783e-07
11	rest	60	ENSG00000135916	6.226356	2.9457438	4.77408974607233e-10	1.53357850121783e-07
11	rest	61	ENSG00000185896	6.166785	3.3410218	6.96925367846255e-10	2.20262138434635e-07
11	rest	62	ENSG00000115446	6.1487875	3.5738337	7.80775534212789e-10	2.42845977665073e-07
11	rest	63	ENSG00000163931	6.125211	1.3342552	9.05635733131581e-10	2.77280190479896e-07
11	rest	64	ENSG00000104341	6.1225114	2.8810563	9.21118871793181e-10	2.77681912196729e-07
11	rest	65	ENSG00000182718	6.0742784	1.7274799	1.24546454116887e-09	3.69770874003092e-07
11	rest	66	ENSG00000161960	6.0669	1.4220599	1.30403061954365e-09	3.79578610279095e-07
11	rest	67	ENSG00000142192	6.06528	2.9703472	1.31724141357379e-09	3.79578610279095e-07
11	rest	69	ENSG00000197043	6.015067	3.44507	1.79812050188456e-09	5.03345303348971e-07
11	rest	70	ENSG00000077549	5.9934707	2.0391755	2.05409512717176e-09	5.62753522257251e-07
11	rest	71	ENSG00000104332	5.9923906	3.1200538	2.06778533312182e-09	5.62753522257251e-07
11	rest	72	ENSG00000140545	5.987171	3.1654084	2.13521768516273e-09	5.73145075900873e-07
11	rest	73	ENSG00000165092	5.963055	3.1423156	2.47565109580677e-09	6.47518189668214e-07
11	rest	74	ENSG00000102265	5.955316	1.9814862	2.59569622878377e-09	6.53522280680475e-07
11	rest	75	ENSG00000105568	5.9551363	2.6389062	2.59855436181602e-09	6.53522280680475e-07
11	rest	76	ENSG00000177519	5.954956	3.9236376	2.60141555973856e-09	6.53522280680475e-07
11	rest	77	ENSG00000142173	5.9520764	3.5374064	2.64761416764367e-09	6.56708855885793e-07
11	rest	78	ENSG00000150093	5.9452376	2.7930934	2.76056133958075e-09	6.7616499311356e-07
11	rest	79	ENSG00000172005	5.910503	4.2488656	3.41065142732602e-09	8.25082897758685e-07
11	rest	80	ENSG00000123989	5.902224	3.1635616	3.58633801725692e-09	8.55033111966992e-07
11	rest	81	ENSG00000181019	5.9006042	3.5509832	3.62172739439961e-09	8.55033111966992e-07
11	rest	82	ENSG00000101335	5.895205	2.6456182	3.74216436719651e-09	8.72948937800186e-07
11	rest	83	ENSG00000127884	5.8804474	2.7930253	4.09159468235816e-09	9.32265090707071e-07
11	rest	85	ENSG00000085871	5.8444524	3.782332	5.0823684759063e-09	1.14470126764809e-06
11	rest	86	ENSG00000285132	5.8332944	3.0697706	5.43436189472179e-09	1.20294805990978e-06
11	rest	87	ENSG00000142507	5.832394	2.4153764	5.46376000673490e-09	1.20294805990978e-06
11	rest	88	ENSG00000152818	5.814217	3.3833463	6.09183311489713e-09	1.32632744318233e-06
11	rest	90	ENSG00000196154	5.7798424	3.249302	7.47707451832248e-09	1.59253559985358e-06
11	rest	91	ENSG00000172638	5.7685037	3.200422	7.99783944013735e-09	1.66720918967544e-06
11	rest	92	ENSG00000118363	5.753926	2.8269827	8.7194338211906e-09	1.79849795501294e-06
11	rest	93	ENSG00000244038	5.741148	2.0298429	9.40369178362269e-09	1.91943063020924e-06
11	rest	94	ENSG00000085719	5.733409	3.1731508	9.84318632550906e-09	1.98842511390052e-06
11	rest	95	ENSG00000185664	5.6907554	3.5038633	1.26478598458177e-08	2.50338195635149e-06
11	rest	96	ENSG00000171314	5.672038	1.3125167	1.41108541270085e-08	2.76502186618732e-06
11	rest	97	ENSG00000105669	5.6580005	2.2474334	1.53146926886131e-08	2.94824759725993e-06
11	rest	98	ENSG00000113140	5.6576405	2.1323674	1.53468361786432e-08	2.94824759725993e-06
11	rest	99	ENSG00000101474	5.6475616	3.1872811	1.62739358677989e-08	3.09599779931572e-06
12	rest	0	ENSG00000197061	7.1217303	3.5393708	1.06580290261349e-12	2.08844078767113e-08
12	rest	1	ENSG00000180730	5.8803716	3.7514858	4.0934596640458e-09	4.01056710584887e-05
12	rest	2	ENSG00000149554	5.619749	3.6623235	1.91235135485438e-08	0.000124908415994572
